Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),heating,cooling,fans,humid
 01/11  01:00:00,4.5125,3.648030179,87.5,0.004618344,3.808333333,224.1666667,1.339723123,0,0.224557816,0
 01/11  02:00:00,4.9,4.013172276,87.75,0.004755668,3.891666667,214.1666667,1.219884113,0,0.216569565,0
 01/11  03:00:00,5.2,4.443253112,89.5,0.004950064,3.808333333,210,0.954995328,0,0.21013589,0
 01/11  04:00:00,5.6375,4.746959909,87.875,0.005021194,3.891666667,215.8333333,1.023947161,0,0.227505608,0
 01/11  05:00:00,6.025,5.074172697,87.25,0.00511316,3.808333333,214.1666667,0.813139971,0,0.174185427,0
 01/11  06:00:00,6.35,4.997784801,81.75,0.004923634,3.6,227.5,0.773242879,0,0.165061679,0
 01/11  07:00:00,7,5.731097746,84.25,0.005254794,3.6,222.5,1.008417884,0,0.223425443,0
 01/11  08:00:00,7.175,5.89679535,83,0.00529918,4.475,204.1666667,1.043635994,0,0.231195128,0
 01/11  09:00:00,6.5375,5.418430979,85,0.005160106,5.1,194.1666667,1.118239526,0,0.248683928,0
 01/11  10:00:00,6.075,5.026117626,85.5,0.005048008,4.225,201.6666667,0.85190842,0,0.183802557,0
 01/11  11:00:00,5.5625,4.645458262,87.125,0.004948371,4.825,227.5,1.055225492,0,0.236248264,0
 01/11  12:00:00,5.925,4.950782481,87.125,0.005073412,5.991666667,234.1666667,1.089226773,0,0.24450698,0
 01/11  13:00:00,6.7375,5.287571661,81,0.005006613,7.075,241.6666667,0.785743149,0,0.168690838,0
 01/11  14:00:00,6.4375,4.631797815,75.5,0.00457843,7.991666667,279.1666667,0.713963076,0,0.155886541,0.075973186
 01/11  15:00:00,6.2875,4.091020807,70.875,0.004229147,6.391666667,294.1666667,0.802139841,0,0.182137264,0.354467193
 01/11  16:00:00,5.9,3.977824746,74,0.004271069,4.808333333,266.6666667,0.556131171,0,0.122097922,0.164256009
 01/11  17:00:00,4.6,3.465767358,83.25,0.004390913,3.433333333,238.3333333,0.941719799,0,0.172123674,0
 01/11  18:00:00,4.0625,3.058978353,85.125,0.004328352,3.183333333,218.3333333,1.630012164,0,0.2883642,0
 01/11  19:00:00,4.1625,3.068747346,84,0.004293008,3.891666667,215.8333333,1.583357481,0,0.282130654,0.032538584
 01/11  20:00:00,4.075,3.037647297,84.625,0.004297618,3.225,220,1.050510082,0,0.183059883,0.299737325
 01/11  21:00:00,3.5625,2.712923833,86.875,0.004255509,2.308333333,208.3333333,1.554725234,0,0.274628557,0.548411843
 01/11  22:00:00,3.2375,2.497666973,88.625,0.004236936,1.458333333,182.5,1.663367531,0,0.293537987,0
 01/11  23:00:00,2.7,2.144283176,90.875,0.004184727,1.291666667,199.1666667,1.322405476,0,0.228023326,0
 01/11  24:00:00,2.8375,2.260688085,91.375,0.004238692,2.141666667,220,1.451106378,0,0.246475296,0
 01/12  01:00:00,3.725,3.126469583,91.625,0.004520511,2.891666667,231.6666667,2.286827069,0,0.299632915,0
 01/12  02:00:00,3.7875,3.392984686,93.875,0.00466813,2.166666667,222.5,1.633040233,0,0.259329156,0
 01/12  03:00:00,3.1625,2.868562597,95,0.004528464,1.85,221.6666667,1.576081591,0,0.259589449,0
 01/12  04:00:00,2.3375,2.099339916,95.625,0.004298003,2.1,218.3333333,1.680603799,0,0.280396061,0
 01/12  05:00:00,1.75,1.594636849,97.25,0.00418218,2.1,204.1666667,2.153147169,0,0.296177744,0
 01/12  06:00:00,1.975,1.756127161,96.75,0.004220731,1.458333333,275.8333333,2.586031446,0,0.302676831,0
 01/12  07:00:00,1.075,0.913848104,96,0.003950162,0.416666667,287.5,1.667930818,0,0.284435837,0
 01/12  08:00:00,0.4,0.238517879,97.25,0.00378195,0,0,2.896040744,0,0.303576134,0
 01/12  09:00:00,0.4,0.286166017,98,0.003810799,0,0,3.014185161,0,0.303576134,0
 01/12  10:00:00,0.7125,0.576336412,98,0.003891119,0.583333333,70,2.797183869,0,0.303576134,0
 01/12  11:00:00,1.775,1.595959254,98,0.00418974,0.416666667,50,2.07830876,0,0.279931541,0
 01/12  12:00:00,3.6125,3.084186532,93,0.004535667,0.875,0,1.19632968,0,0.202039918,0
 01/12  13:00:00,5.4625,4.256403981,83.75,0.004660654,1.5,354.1666667,0.935358495,0,0.189970364,0
 01/12  14:00:00,6.475,4.547743615,74.375,0.004451169,2.725,295.8333333,0.504838975,0,0.114988994,0
 01/12  15:00:00,6.3875,4.356760416,72.875,0.004315578,3.6,5.833333333,0.309351296,0,0.066150915,0
 01/12  16:00:00,5.8875,4.038092522,74.625,0.004269924,3.016666667,4.166666667,0.677608731,0,0.15435955,0
 01/12  17:00:00,5.1375,3.476486794,76.25,0.004139161,2.6,354.1666667,0.888887403,0,0.188420324,0
 01/12  18:00:00,4.8625,3.074948797,74.5,0.003963882,4.058333333,295.8333333,0.884106933,0,0.16261318,0
 01/12  19:00:00,4.65,2.945866523,75.5,0.003941782,4.516666667,11.66666667,1.398082196,0,0.263118253,0
 01/12  20:00:00,4.5,2.99311438,78.25,0.004039652,3.808333333,20,1.394194953,0,0.258632175,0
 01/12  21:00:00,4.25,2.873981889,79.625,0.004042215,3.308333333,20,1.139420132,0,0.208199731,0
 01/12  22:00:00,3.6,2.502214526,83.125,0.004023309,3.1,14.16666667,1.181116743,0,0.211588804,0
 01/12  23:00:00,3.1125,2.194755061,85.625,0.004002766,3.1,10,1.788441395,0,0.303576134,0
 01/12  24:00:00,2.5,1.837825761,89.125,0.003983053,3.1,286.6666667,1.554613843,0,0.26485724,0
 01/13  01:00:00,1.5125,1.054414508,91.625,0.003822938,2.808333333,335.8333333,1.58576925,0,0.276784211,0
 01/13  02:00:00,0.725,0.288926447,92,0.00361828,2.6,334.1666667,1.805683534,0,0.292786848,0
 01/13  03:00:00,0.25,-0.340409609,89.5,0.003403007,2.308333333,330,2.822361439,0,0.30177792,0
 01/13  04:00:00,-0.3375,-0.882071848,89.875,0.003255398,2.1,330,2.223249631,0,0.294489416,0
 01/13  05:00:00,-1.0375,-1.525295262,90.375,0.003093121,1.458333333,295,2.204148348,0,0.292786848,0
 01/13  06:00:00,-1.425,-1.759624854,93.75,0.003089826,1.291666667,305,2.512050847,0,0.294585063,0
 01/13  07:00:00,-0.9375,-1.508726602,89.75,0.003088082,2.141666667,341.6666667,3.357469728,0,0.303576134,0
 01/13  08:00:00,-1.1,-1.632660121,89.75,0.003039636,1.083333333,295.8333333,3.226004147,0,0.303576134,0
 01/13  09:00:00,-0.8375,-1.501334564,88.25,0.003052645,0.875,17.5,3.005505014,0,0.303576134,0
 01/13  10:00:00,0.4375,-0.698947661,81.625,0.003120088,2.725,30,2.286081769,0,0.303576134,0
 01/13  11:00:00,2.1875,0.585760867,75.25,0.003259881,3.891666667,30,1.082870166,0,0.205851907,0
 01/13  12:00:00,3.525,1.499720234,69.875,0.003336683,4.1,18.33333333,1.055962117,0,0.212202448,0
 01/13  13:00:00,4.5875,2.063459582,64.25,0.003307448,4.391666667,21.66666667,0.950509708,0,0.198664574,0
 01/13  14:00:00,5.25,2.320439787,59.5,0.003211246,4.308333333,47.5,0.446140063,0,0.101076261,0
 01/13  15:00:00,5.3375,2.377967044,59.25,0.003208757,4.391666667,54.16666667,0.29857814,0,0.064187997,0
 01/13  16:00:00,4.8625,2.345943111,64.375,0.003367872,4.308333333,50,0.910729049,0,0.193775764,0
 01/13  17:00:00,3.9125,1.922190901,70.125,0.003440669,3.516666667,38.33333333,1.141570836,0,0.227127849,0
 01/13  18:00:00,2.8125,1.286092616,75.75,0.003436033,2.516666667,30,0.91886176,0,0.174307592,0
 01/13  19:00:00,0.775,-0.079075311,84.25,0.003309928,0.875,12.5,1.553340548,0,0.288006339,0
 01/13  20:00:00,0.1125,-0.359459928,92.375,0.003435029,0.583333333,0,1.878223071,0,0.303576134,0
 01/13  21:00:00,0.2375,-0.155719141,93.125,0.003515703,1.641666667,348.3333333,1.895524855,0,0.293896119,0
 01/13  22:00:00,-0.4875,-0.884060311,92,0.003285723,1.75,310.8333333,1.459161678,0,0.267198148,0
 01/13  23:00:00,-0.9625,-1.263211668,94.5,0.003226665,1.208333333,290,2.573913809,0,0.30177792,0
 01/13  24:00:00,-1.625,-1.973672698,92.25,0.003006567,1,301.6666667,2.618589279,0,0.299727002,0
 01/14  01:00:00,-2.125,-2.476628868,93.125,0.00288703,1,321.6666667,2.30487445,0,0.292786848,0
 01/14  02:00:00,-2.3875,-2.712877742,93.125,0.002835586,0.416666667,287.5,2.498845548,0,0.292786848,0
 01/14  03:00:00,-1.25,-1.662350821,93.875,0.003117315,1.808333333,11.66666667,2.748544127,0,0.294585063,0
 01/14  04:00:00,0.375,-0.002103792,94.375,0.003585604,2.516666667,37.5,3.291660675,0,0.302422946,0
 01/14  05:00:00,0.0875,-0.232646556,93.375,0.003503273,0.875,20.83333333,2.19695025,0,0.292786848,0
 01/14  06:00:00,-0.5875,-0.831217862,95.5,0.003374624,0,0,2.285491665,0,0.292786848,0
 01/14  07:00:00,-2.3875,-2.657096728,92,0.002843819,0,0,3.389196644,0,0.30177792,0
 01/14  08:00:00,-2.65,-3.039197005,93.375,0.002760825,0.583333333,17.5,3.663232719,0,0.303576134,2.263721445
 01/14  09:00:00,-0.1375,-1.151897579,84.125,0.003066797,2.808333333,47.5,3.181408961,0,0.303576134,1.625633331
 01/14  10:00:00,2.225,0.442319117,72.625,0.003159665,4.683333333,60,2.037220976,0,0.303576134,1.029338792
 01/14  11:00:00,3.65,1.520075122,68.75,0.003308279,5.45,54.16666667,0.982374959,0,0.193007402,0.90208686
 01/14  12:00:00,4.6625,2.475516828,69.25,0.003576913,6.283333333,50,1.081077213,0,0.212530655,0.777326581
 01/14  13:00:00,5.1875,2.862239989,67.5,0.003638781,6.991666667,50,0.824435458,0,0.189080089,0.946233497
 01/14  14:00:00,5.4875,2.563537194,59.75,0.003304549,8.075,50,0.590124433,0,0.13054626,1.448453308
 01/14  15:00:00,5.4125,2.423764718,59.125,0.003227894,8.116666667,50,0.56303549,0,0.123121739,1.345417481
 01/14  16:00:00,4.7375,2.052423418,61.625,0.00322646,8.283333333,50,1.166434779,0,0.247023401,1.139770082
 01/14  17:00:00,3.775,1.640206622,68.25,0.003320977,8.408333333,50,1.343228172,0,0.265998505,0.832478107
 01/14  18:00:00,3.0875,1.475060636,75.125,0.003493567,8.491666667,50,1.544018506,0,0.264344809,0.565158048
 01/14  19:00:00,2.9,1.457520015,77.625,0.00356727,8.7,50,2.327788948,0,0.303576134,0.603629901
 01/14  20:00:00,2.525,1.30630269,80.5,0.003602822,8.116666667,55.83333333,2.316021466,0,0.303576134,0.862865192
 01/14  21:00:00,2.4875,1.342370755,82,0.003660876,5.6,60,1.530097783,0,0.25085281,1.050901151
 01/14  22:00:00,2.725,1.38224067,78.875,0.003592641,5.616666667,65.83333333,1.618159929,0,0.26330383,0
 01/14  23:00:00,2.55,1.068456983,76.375,0.003436192,6.991666667,70,2.238028049,0,0.303576134,0
 01/14  24:00:00,2.15,0.705063467,76.625,0.003347623,6.908333333,70,1.604515398,0,0.290936268,0
 01/15  01:00:00,1.75,0.429963728,78.25,0.003320276,5.475,70,1.59931283,0,0.292786848,0
 01/15  02:00:00,1.475,0.14305042,77.75,0.003241296,4.891666667,64.16666667,1.754520104,0,0.292786848,0
 01/15  03:00:00,1.3375,-0.392373844,72.625,0.003005989,5.1,60,2.831440522,0,0.303576134,0
 01/15  04:00:00,0.9875,-0.648117084,73.75,0.002957254,3.641666667,65.83333333,1.804220401,0,0.293492813,0
 01/15  05:00:00,0.6125,-0.83174291,76,0.002976824,3.475,58.33333333,1.915477519,0,0.292786848,0
 01/15  06:00:00,0.1875,-1.235780137,75.375,0.002867071,3.808333333,55.83333333,2.225581828,0,0.294585063,0
 01/15  07:00:00,-0.3125,-1.648910712,76.25,0.002785011,3.6,65.83333333,3.080759153,0,0.303576134,0
 01/15  08:00:00,-0.625,-1.937574178,76.375,0.002721101,3.308333333,70,3.08755475,0,0.303576134,2.206362849
 01/15  09:00:00,-0.5125,-1.7083616,79.125,0.002832363,3.683333333,70,2.987475133,0,0.303576134,1.676196917
 01/15  10:00:00,0.1,-1.557568995,71.625,0.002716118,3.808333333,70,2.074030781,0,0.291518411,1.164006141
 01/15  11:00:00,1.0875,-1.164390501,64.75,0.002619112,3.308333333,75.83333333,0.902959589,0,0.189220545,1.188995151
 01/15  12:00:00,2.3125,-0.098329889,64,0.002822734,3.1,68.33333333,1.061006161,0,0.229020867,1.18858978
 01/15  13:00:00,3.2375,0.580497729,60.25,0.002854658,3.1,65.83333333,0.851845472,0,0.187988874,1.47564035
 01/15  14:00:00,4.0625,0.780485045,53,0.00266668,3.391666667,87.5,0.364319858,0,0.079957843,1.893296657
 01/15  15:00:00,4.2125,0.836735716,51.875,0.002626462,3.016666667,100,0.366582432,0,0.082425383,1.781675016
 01/15  16:00:00,3.6,0.463927764,53.625,0.002608853,2.6,88.33333333,0.823335254,0,0.190741277,1.572385063
 01/15  17:00:00,2.55,-0.2779935,57.75,0.002600691,2.308333333,85.83333333,0.921741089,0,0.204263224,1.348983878
 01/15  18:00:00,1.5375,-0.913830301,61.875,0.002596687,1.75,95.83333333,0.866183742,0,0.183166253,1.185738252
 01/15  19:00:00,0.95,-1.271645301,64.25,0.002581461,2.141666667,82.5,1.380868843,0,0.297972642,1.263335405
 01/15  20:00:00,0.175,-1.336270304,74.375,0.002806382,1.958333333,70,1.691495171,0,0.303576134,1.349557273
 01/15  21:00:00,-0.45,-1.62768945,78.75,0.002853661,1.85,70,1.939578506,0,0.303149884,1.560165201
 01/15  22:00:00,-0.85,-2.117246712,76.75,0.002691566,1.458333333,75.83333333,1.347138431,0,0.269968294,0
 01/15  23:00:00,-1.1875,-2.418752447,77.25,0.002628146,0.416666667,33.33333333,2.179045513,0,0.299205742,0
 01/15  24:00:00,-1.4875,-2.527084759,80.5,0.002668628,0.583333333,46.66666667,2.563414122,0,0.301116367,0
 01/16  01:00:00,-1.725,-2.728382317,80.75,0.002631871,1,85.83333333,2.12830669,0,0.292786848,0
 01/16  02:00:00,-2.1125,-2.975087584,83.125,0.002615912,0.416666667,37.5,2.366496938,0,0.292786848,0
 01/16  03:00:00,-2.8625,-3.511184667,86.25,0.002556592,0.583333333,29.16666667,2.666766674,0,0.292786848,0
 01/16  04:00:00,-2.2,-3.144125571,82.625,0.002577428,1.291666667,67.5,3.493014678,0,0.30177792,0
 01/16  05:00:00,-1.4125,-2.434256389,81.25,0.002709709,1.5,74.16666667,2.746388641,0,0.295715934,0
 01/16  06:00:00,-1.3625,-2.389627779,80.75,0.002714567,1.5,81.66666667,2.44794519,0,0.292786848,0
 01/16  07:00:00,-1.3375,-2.291808854,82.5,0.002769064,2.141666667,78.33333333,3.188024986,0,0.299979706,0
 01/16  08:00:00,-1.175,-2.113507938,82.75,0.002821239,2.6,58.33333333,3.519807686,0,0.303576134,1.750511682
 01/16  09:00:00,-0.9125,-1.881004486,82.625,0.002872939,2.6,61.66666667,3.235601056,0,0.303576134,1.457703406
 01/16  10:00:00,-0.1125,-1.439082274,77.375,0.002878276,1.958333333,70,2.258514847,0,0.303576134,0.954098359
 01/16  11:00:00,1.6125,-0.025950448,75.25,0.003156349,1.208333333,81.66666667,1.136319509,0,0.227673709,0.75004982
 01/16  12:00:00,2.9625,1.369977053,76,0.003527103,1,78.33333333,0.649974212,0,0.124993667,0.599215208
 01/16  13:00:00,4.3,2.793698454,79.125,0.00402505,1,105,1.184322479,0,0.222609894,0.396381634
 01/16  14:00:00,5.3375,3.867323328,79.75,0.004389874,1.641666667,135.8333333,0.679246964,0,0.156726939,0.211745301
 01/16  15:00:00,5.6625,4.091639908,78.375,0.004420159,2.1,134.1666667,0.42035524,0,0.090306574,0.078955658
 01/16  16:00:00,5.075,3.721633095,80.5,0.004362495,1.458333333,112.5,0.674899514,0,0.132530407,0.002815072
 01/16  17:00:00,3.95,2.94272039,84.5,0.004236458,1,94.16666667,1.375433233,0,0.248477173,0
 01/16  18:00:00,2.6875,1.960720935,87.875,0.004032185,1,101.6666667,1.204588604,0,0.215073287,0.019217357
 01/16  19:00:00,1.8875,1.341619959,90.875,0.003928515,1.641666667,98.33333333,1.326052092,0,0.22745901,0.167430497
 01/16  20:00:00,1.6375,1.158142031,92,0.003907381,2.391666667,95.83333333,1.885798689,0,0.303576134,0.52089598
 01/16  21:00:00,2.1625,1.521185301,90.125,0.003970488,1.958333333,105.8333333,1.761144959,0,0.302439443,0.746260969
 01/16  22:00:00,2.75,1.958364047,87.75,0.004037337,2.141666667,104.1666667,1.174130185,0,0.205657955,0
 01/16  23:00:00,2.9,2.178992121,88.875,0.004128728,3.183333333,117.5,1.789362094,0,0.270091698,0
 01/16  24:00:00,3.525,2.904536523,91.25,0.004425958,3.016666667,130,1.959476306,0,0.289676686,0
 01/17  01:00:00,4.4,3.661602132,89.5,0.004633807,4.058333333,141.6666667,1.5043658,0,0.249088747,0
 01/17  02:00:00,4.7,3.828327302,87.375,0.004627221,4.516666667,155.8333333,1.545577579,0,0.256953157,0
 01/17  03:00:00,5.0125,3.954998711,85.125,0.004604201,3.808333333,154.1666667,1.196492044,0,0.222297152,0
 01/17  04:00:00,5.6375,4.540391413,85.25,0.004802012,3.6,155.8333333,1.091174321,0,0.242944276,0
 01/17  05:00:00,5.775,4.89728616,87.875,0.005008676,4.183333333,154.1666667,0.944929035,0,0.205893456,0
 01/17  06:00:00,5.6375,4.851767012,89,0.005030708,4.308333333,144.1666667,0.865924343,0,0.18628833,0
 01/17  07:00:00,5.5375,4.712922951,88.375,0.004959786,3.808333333,151.6666667,1.041295658,0,0.231533834,0
 01/17  08:00:00,5.75,4.867974068,88,0.00500086,3.891666667,160,1.113877526,0,0.250219634,0.007066696
 01/17  09:00:00,6.275,5.235533128,86.125,0.005080005,4.683333333,165.8333333,1.129537058,0,0.252050797,0
 01/17  10:00:00,6.625,5.626447559,86.875,0.005239087,4.808333333,164.1666667,0.984514514,0,0.21463408,0
 01/17  11:00:00,6.575,5.777019562,89.25,0.005371288,4.308333333,165.8333333,0.984762968,0,0.214937231,0
 01/17  12:00:00,6.5625,5.990414565,92.5,0.005554351,4.391666667,175.8333333,1.107020392,0,0.246346704,0
 01/17  13:00:00,6.725,6.270381786,94,0.005717941,4.6,185.8333333,0.881976053,0,0.190787935,0
 01/17  14:00:00,6.7375,6.338742487,94.625,0.005760336,4.016666667,195.8333333,0.825821949,0,0.177253019,0
 01/17  15:00:00,6.825,6.443963453,95,0.005813794,3.308333333,200,1.044086036,0,0.232281013,0
 01/17  16:00:00,7.025,6.685300191,95.625,0.00592812,2.166666667,205.8333333,0.773132681,0,0.166925667,0
 01/17  17:00:00,7.225,6.781284726,94.125,0.005919968,1.208333333,192.5,0.667331817,0,0.142052206,0
 01/17  18:00:00,7.3625,6.869966451,93.625,0.005929845,1.291666667,162.5,0.878669002,0,0.196095554,0
 01/17  19:00:00,7.3375,6.930202708,94.625,0.005984384,1.85,144.1666667,0.754803223,0,0.16779259,0
 01/17  20:00:00,7.2375,6.863597207,95,0.005966181,1.458333333,198.3333333,0.508017224,0,0.107622218,0
 01/17  21:00:00,7.075,6.795609411,96.25,0.005968312,1.291666667,164.1666667,0.815577963,0,0.183394518,0
 01/17  22:00:00,7,6.775895295,97,0.005983513,1.5,110,0.758953763,0,0.169255731,0
 01/17  23:00:00,6.8125,6.688968581,98.25,0.005983022,1.85,133.3333333,0.573503261,0,0.12189333,0
 01/17  24:00:00,6.45,6.308366936,97.75,0.005816455,1.458333333,80,0.738576089,0,0.161979785,0
 01/18  01:00:00,6.3,6.08179474,97,0.005699515,0.708333333,35.83333333,0.814773086,0,0.180661809,0
 01/18  02:00:00,6.1125,6.034606032,98.875,0.005732735,0.791666667,51.66666667,0.660440435,0,0.141320649,0
 01/18  03:00:00,5.875,5.841730994,99.375,0.00567554,0.416666667,25,0.682560634,0,0.146422455,0
 01/18  04:00:00,6.05,5.961501777,99,0.005711106,0.875,40.83333333,0.692172178,0,0.148247446,0
 01/18  05:00:00,6.7,6.332679481,95.25,0.005757808,2.141666667,110.8333333,0.887402561,0,0.195772624,0
 01/18  06:00:00,6.9375,6.328973401,91.75,0.005644737,2.6,140,0.792957646,0,0.172686964,0
 01/18  07:00:00,6.8375,6.212389428,91.625,0.005590246,2.891666667,140,0.72100026,0,0.154878293,0
 01/18  08:00:00,6.8,6.202973973,92,0.005602967,3.391666667,140,0.982718912,0,0.219332269,0
 01/18  09:00:00,6.8625,6.215742547,91.375,0.005591969,3.891666667,145.8333333,1.028346295,0,0.228835769,0
 01/18  10:00:00,6.9625,6.237289817,90.375,0.005568707,4.391666667,161.6666667,0.944870219,0,0.207289542,0
 01/18  11:00:00,7.25,6.382279434,88.75,0.005578527,4.6,164.1666667,0.843214311,0,0.18167721,0
 01/18  12:00:00,7.5875,6.555889812,86.75,0.00558421,5.241666667,165.8333333,1.01533696,0,0.224218491,0
 01/18  13:00:00,7.95,6.693253197,84.125,0.005554906,5.35,170,0.738552113,0,0.158544222,0
 01/18  14:00:00,8.0375,6.600853094,81.75,0.005440228,5.1,175.8333333,0.707613096,0,0.150100686,0
 01/18  15:00:00,7.875,6.524010332,82.875,0.005447356,5.45,174.1666667,0.985959114,0,0.217296501,0
 01/18  16:00:00,7.8625,6.506845623,82.75,0.00544589,5.7,170,0.783739381,0,0.167643686,0
 01/18  17:00:00,7.9625,6.581279466,82.625,0.005470046,5.35,170,0.733606348,0,0.155627158,0
 01/18  18:00:00,8.1875,6.819999081,83,0.005585873,5.741666667,170,0.934448071,0,0.205889693,0
 01/18  19:00:00,8.3,7.033733303,84.25,0.005716149,6.2,170,0.784078813,0,0.170490338,0
 01/18  20:00:00,7.9875,7.102265004,88.75,0.005896678,6.491666667,170,0.678145683,0,0.144061717,0
 01/18  21:00:00,7.9875,7.223297119,90.375,0.006015173,7.575,175.8333333,0.962213396,0,0.212126933,0
 01/18  22:00:00,8.1,7.450989283,91.875,0.006157445,7.908333333,180,0.865463346,0,0.187941622,0
 01/18  23:00:00,8.0375,7.539144646,93.625,0.00625656,7.116666667,191.6666667,0.688474415,0,0.144319037,0
 01/18  24:00:00,7.1875,6.652571266,92.125,0.005835484,5.183333333,235,0.876198711,0,0.192345905,0
 01/19  01:00:00,6.2625,5.802194044,93.5,0.005522218,3.225,248.3333333,0.807429736,0,0.176978177,0
 01/19  02:00:00,5.8125,5.549826694,96.25,0.00550622,2.6,234.1666667,0.720979129,0,0.154767284,0
 01/19  03:00:00,5.6375,5.344956216,95.75,0.005411865,2.6,241.6666667,0.736406623,0,0.158392025,0
 01/19  04:00:00,5.6,4.950750875,90.625,0.005111867,2.308333333,244.1666667,0.730942204,0,0.157286351,0
 01/19  05:00:00,5.1,4.659217621,93.625,0.005068596,2.391666667,234.1666667,1.329534218,0,0.258614723,0
 01/19  06:00:00,4.175,3.858949709,94.5,0.004823149,2.6,230,1.356232371,0,0.220774455,0
 01/19  07:00:00,3.4875,3.203531801,95.5,0.004612439,2.308333333,247.5,1.818091398,0,0.266216415,0
